university_name,country,state,branch,intake,historical_acceptance_rate,tution_fee_in_usd
Universität Hannover,Germany,Bavaria,Electrical Engineering,Fall,0.9066666666666666,13879.68
Universität Hannover,Germany,Bavaria,Electrical Engineering,Spring,0.8653846153846154,13565.403846153846
Universität Hannover,Germany,Bavaria,Electrical Engineering,Summer,0.9333333333333333,13952.3
Universität Hannover,Germany,Bavaria,Electronics and Communication,Fall,0.9137931034482759,13824.034482758621
Universität Hannover,Germany,Bavaria,Electronics and Communication,Spring,0.8846153846153846,13238.26923076923
Universität Hannover,Germany,Bavaria,Electronics and Communication,Summer,0.9245283018867925,13599.0
Universität Hannover,Germany,Bavaria,Information Technology,Fall,0.9180327868852459,13816.459016393443
Universität Hannover,Germany,Bavaria,Information Technology,Spring,0.868421052631579,14166.394736842105
Universität Hannover,Germany,Bavaria,Information Technology,Summer,0.8688524590163934,14431.77049180328
Universität Hannover,Germany,Bavaria,Mechanical Engineering,Fall,0.9622641509433962,13775.88679245283
Universität Hannover,Germany,Bavaria,Mechanical Engineering,Spring,0.9016393442622951,14280.557377049181
Universität Hannover,Germany,Bavaria,Mechanical Engineering,Summer,0.9393939393939394,14040.530303030304
Universität Hannover,Germany,Bavaria,Software Engineering,Fall,0.9056603773584906,14264.830188679245
Universität Hannover,Germany,Bavaria,Software Engineering,Spring,0.9433962264150944,13768.754716981131
Universität Hannover,Germany,Bavaria,Software Engineering,Summer,0.9,13804.066666666668
Universität Hildesheim,Germany,Baden-Wuerttemberg,Artificial Intelligence,Fall,0.875,11761.82142857143
Universität Hildesheim,Germany,Baden-Wuerttemberg,Artificial Intelligence,Spring,0.9245283018867925,11896.037735849057
Universität Hildesheim,Germany,Baden-Wuerttemberg,Artificial Intelligence,Summer,0.9333333333333333,12078.083333333334
Universität Hildesheim,Germany,Baden-Wuerttemberg,Civil Engineering,Fall,0.8727272727272727,11917.436363636363
Universität Hildesheim,Germany,Baden-Wuerttemberg,Civil Engineering,Spring,0.8627450980392157,11910.549019607843
Universität Hildesheim,Germany,Baden-Wuerttemberg,Civil Engineering,Summer,0.9310344827586207,11592.810344827587
Universität Hildesheim,Germany,Baden-Wuerttemberg,Computer Science,Fall,0.8870967741935484,12196.91935483871
Universität Hildesheim,Germany,Baden-Wuerttemberg,Computer Science,Spring,0.896551724137931,12198.293103448275
Universität Hildesheim,Germany,Baden-Wuerttemberg,Computer Science,Summer,0.8939393939393939,12235.5
Universität Hildesheim,Germany,Baden-Wuerttemberg,Data Science,Fall,0.9107142857142857,11997.25
Universität Hildesheim,Germany,Baden-Wuerttemberg,Data Science,Spring,0.9310344827586207,11694.931034482759
Universität Hildesheim,Germany,Baden-Wuerttemberg,Data Science,Summer,0.8636363636363636,11234.121212121212
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electrical Engineering,Fall,0.8888888888888888,12079.79365079365
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electrical Engineering,Spring,0.9322033898305084,11913.084745762711
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electrical Engineering,Summer,0.9152542372881356,11375.593220338984
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electronics and Communication,Fall,0.8301886792452831,11702.415094339623
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electronics and Communication,Spring,0.9142857142857143,12053.471428571429
Universität Hildesheim,Germany,Baden-Wuerttemberg,Electronics and Communication,Summer,0.8833333333333333,12346.916666666666
Universität Hildesheim,Germany,Baden-Wuerttemberg,Information Technology,Fall,0.95,11798.966666666667
Universität Hildesheim,Germany,Baden-Wuerttemberg,Information Technology,Spring,0.9375,11996.859375
Universität Hildesheim,Germany,Baden-Wuerttemberg,Information Technology,Summer,0.8888888888888888,12288.190476190477
Universität Hildesheim,Germany,Baden-Wuerttemberg,Mechanical Engineering,Fall,0.9,11759.714285714286
Universität Hildesheim,Germany,Baden-Wuerttemberg,Mechanical Engineering,Spring,0.8813559322033898,11308.694915254237
Universität Hildesheim,Germany,Baden-Wuerttemberg,Mechanical Engineering,Summer,0.8135593220338984,11892.864406779661
Universität Hildesheim,Germany,Baden-Wuerttemberg,Software Engineering,Fall,0.9242424242424242,11731.121212121212
Universität Hildesheim,Germany,Baden-Wuerttemberg,Software Engineering,Spring,0.9,11779.75
Universität Hildesheim,Germany,Baden-Wuerttemberg,Software Engineering,Summer,0.8194444444444444,12086.847222222223
Universität Hohenheim,Germany,Lower Saxony,Artificial Intelligence,Fall,0.9696969696969697,7515.742424242424
Universität Hohenheim,Germany,Lower Saxony,Artificial Intelligence,Spring,0.953125,7290.828125
Universität Hohenheim,Germany,Lower Saxony,Artificial Intelligence,Summer,0.8392857142857143,7441.732142857143
Universität Hohenheim,Germany,Lower Saxony,Civil Engineering,Fall,0.8688524590163934,7222.983606557377
Universität Hohenheim,Germany,Lower Saxony,Civil Engineering,Spring,0.9074074074074074,7227.462962962963
Universität Hohenheim,Germany,Lower Saxony,Civil Engineering,Summer,0.8909090909090909,7320.163636363636
Universität Hohenheim,Germany,Lower Saxony,Computer Science,Fall,0.9090909090909091,7047.236363636363
Universität Hohenheim,Germany,Lower Saxony,Computer Science,Spring,0.9215686274509803,7059.254901960784
Universität Hohenheim,Germany,Lower Saxony,Computer Science,Summer,0.9821428571428571,7636.910714285715
Universität Hohenheim,Germany,Lower Saxony,Data Science,Fall,0.8909090909090909,6560.472727272727
Universität Hohenheim,Germany,Lower Saxony,Data Science,Spring,1.0,7896.020833333333
Universität Hohenheim,Germany,Lower Saxony,Data Science,Summer,0.8979591836734694,7160.081632653061
Universität Hohenheim,Germany,Lower Saxony,Electrical Engineering,Fall,0.9285714285714286,7175.142857142857
Universität Hohenheim,Germany,Lower Saxony,Electrical Engineering,Spring,0.9016393442622951,7078.5901639344265
Universität Hohenheim,Germany,Lower Saxony,Electrical Engineering,Summer,0.8679245283018868,7178.528301886792
Universität Hohenheim,Germany,Lower Saxony,Electronics and Communication,Fall,0.8333333333333334,7182.966666666666
Universität Hohenheim,Germany,Lower Saxony,Electronics and Communication,Spring,0.8727272727272727,6872.836363636364
Universität Hohenheim,Germany,Lower Saxony,Electronics and Communication,Summer,0.8909090909090909,7332.872727272727
Universität Hohenheim,Germany,Lower Saxony,Information Technology,Fall,0.9074074074074074,7202.925925925926
Universität Hohenheim,Germany,Lower Saxony,Information Technology,Spring,0.9180327868852459,6797.098360655737
Universität Hohenheim,Germany,Lower Saxony,Information Technology,Summer,0.84,7522.62
Universität Hohenheim,Germany,Lower Saxony,Mechanical Engineering,Fall,0.9459459459459459,6824.810810810811
Universität Hohenheim,Germany,Lower Saxony,Mechanical Engineering,Spring,0.921875,7015.03125
Universität Hohenheim,Germany,Lower Saxony,Mechanical Engineering,Summer,0.9565217391304348,7459.072463768116
Universität Hohenheim,Germany,Lower Saxony,Software Engineering,Fall,0.9183673469387755,6673.3877551020405
Universität Hohenheim,Germany,Lower Saxony,Software Engineering,Spring,0.9555555555555556,7281.622222222222
Universität Hohenheim,Germany,Lower Saxony,Software Engineering,Summer,0.9230769230769231,7054.326923076923
Universität Kaiserslautern,Germany,Saxony,Artificial Intelligence,Fall,0.9016393442622951,13425.622950819672
Universität Kaiserslautern,Germany,Saxony,Artificial Intelligence,Spring,0.9322033898305084,13348.694915254237
Universität Kaiserslautern,Germany,Saxony,Artificial Intelligence,Summer,0.8983050847457628,13856.610169491525
Universität Kaiserslautern,Germany,Saxony,Civil Engineering,Fall,0.8983050847457628,13963.237288135593
Universität Kaiserslautern,Germany,Saxony,Civil Engineering,Spring,0.9130434782608695,13474.217391304348
Universität Kaiserslautern,Germany,Saxony,Civil Engineering,Summer,0.90625,13249.125
Universität Kaiserslautern,Germany,Saxony,Computer Science,Fall,0.8571428571428571,13800.081632653062
Universität Kaiserslautern,Germany,Saxony,Computer Science,Spring,0.8775510204081632,13480.387755102041
Universität Kaiserslautern,Germany,Saxony,Computer Science,Summer,0.8676470588235294,14023.117647058823
Universität Kaiserslautern,Germany,Saxony,Data Science,Fall,0.9038461538461539,13462.423076923076
Universität Kaiserslautern,Germany,Saxony,Data Science,Spring,0.9285714285714286,13300.32142857143
Universität Kaiserslautern,Germany,Saxony,Data Science,Summer,0.9803921568627451,13406.43137254902
Universität Kaiserslautern,Germany,Saxony,Electrical Engineering,Fall,0.8269230769230769,13531.365384615385
Universität Kaiserslautern,Germany,Saxony,Electrical Engineering,Spring,0.9245283018867925,13794.471698113208
Universität Kaiserslautern,Germany,Saxony,Electrical Engineering,Summer,0.8301886792452831,13468.77358490566
Universität Kaiserslautern,Germany,Saxony,Electronics and Communication,Fall,0.9117647058823529,13275.25
Universität Kaiserslautern,Germany,Saxony,Electronics and Communication,Spring,0.9038461538461539,13976.538461538461
Universität Kaiserslautern,Germany,Saxony,Electronics and Communication,Summer,0.8936170212765957,13299.063829787234
Universität Kaiserslautern,Germany,Saxony,Information Technology,Fall,0.9230769230769231,13402.826923076924
Universität Kaiserslautern,Germany,Saxony,Information Technology,Spring,0.8333333333333334,13983.516666666666
Universität Kaiserslautern,Germany,Saxony,Information Technology,Summer,0.9242424242424242,13678.454545454546
Universität Kaiserslautern,Germany,Saxony,Mechanical Engineering,Fall,0.9523809523809523,13677.888888888889
Universität Kaiserslautern,Germany,Saxony,Mechanical Engineering,Spring,0.8541666666666666,14178.0625
Universität Kaiserslautern,Germany,Saxony,Mechanical Engineering,Summer,0.971830985915493,13393.112676056338
Universität Kaiserslautern,Germany,Saxony,Software Engineering,Fall,0.8,13461.461538461539
Universität Kaiserslautern,Germany,Saxony,Software Engineering,Spring,0.890625,13654.859375
Universität Kaiserslautern,Germany,Saxony,Software Engineering,Summer,0.8852459016393442,13548.098360655738
Universität Kassel,Germany,North Rhine-Westphalia,Artificial Intelligence,Fall,0.8,1477.9384615384615
Universität Kassel,Germany,North Rhine-Westphalia,Artificial Intelligence,Spring,0.75,1522.4107142857142
Universität Kassel,Germany,North Rhine-Westphalia,Artificial Intelligence,Summer,0.6779661016949152,1225.2881355932204
Universität Kassel,Germany,North Rhine-Westphalia,Civil Engineering,Fall,0.6721311475409836,1534.5573770491803
Universität Kassel,Germany,North Rhine-Westphalia,Civil Engineering,Spring,0.7272727272727273,1184.1636363636364
Universität Kassel,Germany,North Rhine-Westphalia,Civil Engineering,Summer,0.7230769230769231,1411.2923076923078
Universität Kassel,Germany,North Rhine-Westphalia,Computer Science,Fall,0.6557377049180327,1100.704918032787
Universität Kassel,Germany,North Rhine-Westphalia,Computer Science,Spring,0.7735849056603774,1241.7924528301887
Universität Kassel,Germany,North Rhine-Westphalia,Computer Science,Summer,0.6909090909090909,1218.0545454545454
Universität Kassel,Germany,North Rhine-Westphalia,Data Science,Fall,0.7619047619047619,1516.7142857142858
Universität Kassel,Germany,North Rhine-Westphalia,Data Science,Spring,0.6166666666666667,1366.7166666666667
Universität Kassel,Germany,North Rhine-Westphalia,Data Science,Summer,0.7875,1119.7875
Universität Kassel,Germany,North Rhine-Westphalia,Electrical Engineering,Fall,0.6792452830188679,998.3396226415094
Universität Kassel,Germany,North Rhine-Westphalia,Electrical Engineering,Spring,0.6346153846153846,1318.6538461538462
Universität Kassel,Germany,North Rhine-Westphalia,Electrical Engineering,Summer,0.5967741935483871,1259.016129032258
Universität Kassel,Germany,North Rhine-Westphalia,Electronics and Communication,Fall,0.7,1377.88
Universität Kassel,Germany,North Rhine-Westphalia,Electronics and Communication,Spring,0.6851851851851852,1356.2962962962963
Universität Kassel,Germany,North Rhine-Westphalia,Electronics and Communication,Summer,0.6379310344827587,1199.103448275862
Universität Kassel,Germany,North Rhine-Westphalia,Information Technology,Fall,0.8055555555555556,1220.5694444444443
Universität Kassel,Germany,North Rhine-Westphalia,Information Technology,Spring,0.5961538461538461,1384.3653846153845
Universität Kassel,Germany,North Rhine-Westphalia,Information Technology,Summer,0.8,1275.7866666666666
Universität Kassel,Germany,North Rhine-Westphalia,Mechanical Engineering,Fall,0.7230769230769231,1158.5692307692307
Universität Kassel,Germany,North Rhine-Westphalia,Mechanical Engineering,Spring,0.7142857142857143,1093.7551020408164
Universität Kassel,Germany,North Rhine-Westphalia,Mechanical Engineering,Summer,0.6714285714285714,1210.9
Universität Kassel,Germany,North Rhine-Westphalia,Software Engineering,Fall,0.509090909090909,1370.709090909091
Universität Kassel,Germany,North Rhine-Westphalia,Software Engineering,Spring,0.6792452830188679,1315.5849056603774
Universität Kassel,Germany,North Rhine-Westphalia,Software Engineering,Summer,0.6938775510204082,1244.0204081632653
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Artificial Intelligence,Fall,0.7884615384615384,2569.980769230769
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Artificial Intelligence,Spring,0.7631578947368421,2395.342105263158
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Artificial Intelligence,Summer,0.7272727272727273,2149.5151515151515
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Civil Engineering,Fall,0.6153846153846154,2350.230769230769
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Civil Engineering,Spring,0.7115384615384616,2351.6346153846152
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Civil Engineering,Summer,0.7037037037037037,2431.8518518518517
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Computer Science,Fall,0.782608695652174,2392.978260869565
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Computer Science,Spring,0.6833333333333333,2733.366666666667
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Computer Science,Summer,0.6666666666666666,2198.314814814815
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Data Science,Fall,0.7659574468085106,2861.255319148936
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Data Science,Spring,0.76,2389.88
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Data Science,Summer,0.7241379310344828,2613.7241379310344
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electrical Engineering,Fall,0.7843137254901961,2493.470588235294
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electrical Engineering,Spring,0.671875,2666.015625
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electrical Engineering,Summer,0.7321428571428571,2336.4821428571427
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electronics and Communication,Fall,0.6833333333333333,2741.9
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electronics and Communication,Spring,0.7,2013.5
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Electronics and Communication,Summer,0.6909090909090909,2105.8545454545456
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Information Technology,Fall,0.7666666666666667,2349.5833333333335
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Information Technology,Spring,0.7164179104477612,2233.820895522388
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Information Technology,Summer,0.5806451612903226,2427.951612903226
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Mechanical Engineering,Fall,0.7297297297297297,3068.162162162162
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Mechanical Engineering,Spring,0.8636363636363636,2468.6969696969695
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Mechanical Engineering,Summer,0.7580645161290323,2616.8870967741937
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Software Engineering,Fall,0.7014925373134329,2641.1492537313434
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Software Engineering,Spring,0.7868852459016393,2406.2622950819673
Universität Koblenz-Landau,Germany,North Rhine-Westphalia,Software Engineering,Summer,0.6470588235294118,2295.098039215686
Universität Konstanz,Germany,Berlin,Artificial Intelligence,Fall,0.7777777777777778,7968.288888888889
Universität Konstanz,Germany,Berlin,Artificial Intelligence,Spring,0.8448275862068966,7975.5
Universität Konstanz,Germany,Berlin,Artificial Intelligence,Summer,0.7941176470588235,7716.735294117647
Universität Konstanz,Germany,Berlin,Civil Engineering,Fall,0.8837209302325582,7679.372093023256
Universität Konstanz,Germany,Berlin,Civil Engineering,Spring,0.8571428571428571,7705.666666666667
Universität Konstanz,Germany,Berlin,Civil Engineering,Summer,0.9402985074626866,8090.880597014925
Universität Konstanz,Germany,Berlin,Computer Science,Fall,0.8870967741935484,7527.677419354839
Universität Konstanz,Germany,Berlin,Computer Science,Spring,0.9230769230769231,7489.038461538462
Universität Konstanz,Germany,Berlin,Computer Science,Summer,0.8928571428571429,7381.410714285715
Universität Konstanz,Germany,Berlin,Data Science,Fall,0.8688524590163934,7380.508196721312
Universität Konstanz,Germany,Berlin,Data Science,Spring,0.8571428571428571,7722.897959183673
Universität Konstanz,Germany,Berlin,Data Science,Summer,0.8970588235294118,7670.073529411765
Universität Konstanz,Germany,Berlin,Electrical Engineering,Fall,0.875,7776.833333333333
Universität Konstanz,Germany,Berlin,Electrical Engineering,Spring,0.9285714285714286,7764.142857142857
Universität Konstanz,Germany,Berlin,Electrical Engineering,Summer,0.9076923076923077,7867.846153846154
Universität Konstanz,Germany,Berlin,Electronics and Communication,Fall,0.8518518518518519,7885.7037037037035
Universität Konstanz,Germany,Berlin,Electronics and Communication,Spring,0.9333333333333333,7753.45
Universität Konstanz,Germany,Berlin,Electronics and Communication,Summer,0.9298245614035088,8103.982456140351
Universität Konstanz,Germany,Berlin,Information Technology,Fall,0.8591549295774648,7692.197183098591
Universität Konstanz,Germany,Berlin,Information Technology,Spring,0.9047619047619048,7910.9047619047615
Universität Konstanz,Germany,Berlin,Information Technology,Summer,0.8703703703703703,7673.37037037037
Universität Konstanz,Germany,Berlin,Mechanical Engineering,Fall,0.9411764705882353,7550.666666666667
Universität Konstanz,Germany,Berlin,Mechanical Engineering,Spring,0.9230769230769231,7919.179487179487
Universität Konstanz,Germany,Berlin,Mechanical Engineering,Summer,0.75,8056.340909090909
Universität Konstanz,Germany,Berlin,Software Engineering,Fall,0.8222222222222222,7787.222222222223
Universität Konstanz,Germany,Berlin,Software Engineering,Spring,0.9122807017543859,8144.245614035088
Universität Konstanz,Germany,Berlin,Software Engineering,Summer,0.9354838709677419,8028.1612903225805
Universität Köln,Germany,North Rhine-Westphalia,Artificial Intelligence,Fall,0.639344262295082,1909.9180327868853
Universität Köln,Germany,North Rhine-Westphalia,Artificial Intelligence,Spring,0.5614035087719298,1978.5087719298247
Universität Köln,Germany,North Rhine-Westphalia,Artificial Intelligence,Summer,0.6904761904761905,1771.1904761904761
Universität Köln,Germany,North Rhine-Westphalia,Civil Engineering,Fall,0.6935483870967742,1907.758064516129
Universität Köln,Germany,North Rhine-Westphalia,Civil Engineering,Spring,0.717391304347826,1964.9782608695652
Universität Köln,Germany,North Rhine-Westphalia,Civil Engineering,Summer,0.6612903225806451,1857.725806451613
Universität Köln,Germany,North Rhine-Westphalia,Computer Science,Fall,0.7115384615384616,1709.5384615384614
Universität Köln,Germany,North Rhine-Westphalia,Computer Science,Spring,0.7068965517241379,2098.603448275862
Universität Köln,Germany,North Rhine-Westphalia,Computer Science,Summer,0.7192982456140351,1940.0701754385964
Universität Köln,Germany,North Rhine-Westphalia,Data Science,Fall,0.7538461538461538,1877.876923076923
Universität Köln,Germany,North Rhine-Westphalia,Data Science,Spring,0.5576923076923077,1846.9807692307693
Universität Köln,Germany,North Rhine-Westphalia,Data Science,Summer,0.7049180327868853,1507.9344262295083
Universität Köln,Germany,North Rhine-Westphalia,Electrical Engineering,Fall,0.7321428571428571,1643.232142857143
Universität Köln,Germany,North Rhine-Westphalia,Electrical Engineering,Spring,0.6785714285714286,2049.2678571428573
Universität Köln,Germany,North Rhine-Westphalia,Electrical Engineering,Summer,0.7894736842105263,2011.0877192982457
Universität Köln,Germany,North Rhine-Westphalia,Electronics and Communication,Fall,0.75,1648.486111111111
Universität Köln,Germany,North Rhine-Westphalia,Electronics and Communication,Spring,0.6428571428571429,2034.057142857143
Universität Köln,Germany,North Rhine-Westphalia,Electronics and Communication,Summer,0.7611940298507462,1702.358208955224
Universität Köln,Germany,North Rhine-Westphalia,Information Technology,Fall,0.6557377049180327,1951.7704918032787
Universität Köln,Germany,North Rhine-Westphalia,Information Technology,Spring,0.7592592592592593,1444.111111111111
Universität Köln,Germany,North Rhine-Westphalia,Information Technology,Summer,0.717391304347826,1867.695652173913
Universität Köln,Germany,North Rhine-Westphalia,Mechanical Engineering,Fall,0.6363636363636364,1980.25
Universität Köln,Germany,North Rhine-Westphalia,Mechanical Engineering,Spring,0.7272727272727273,1849.922077922078
Universität Köln,Germany,North Rhine-Westphalia,Mechanical Engineering,Summer,0.6052631578947368,1635.5263157894738
Universität Köln,Germany,North Rhine-Westphalia,Software Engineering,Fall,0.640625,1843.90625
Universität Köln,Germany,North Rhine-Westphalia,Software Engineering,Spring,0.7213114754098361,1750.032786885246
Universität Köln,Germany,North Rhine-Westphalia,Software Engineering,Summer,0.7142857142857143,2195.9795918367345
Universität Leipzig,Germany,Hesse,Artificial Intelligence,Fall,0.8676470588235294,7198.382352941177
Universität Leipzig,Germany,Hesse,Artificial Intelligence,Spring,0.9038461538461539,6789.461538461538
Universität Leipzig,Germany,Hesse,Artificial Intelligence,Summer,0.9375,7500.583333333333
Universität Leipzig,Germany,Hesse,Civil Engineering,Fall,0.92,7261.52
Universität Leipzig,Germany,Hesse,Civil Engineering,Spring,0.8787878787878788,6993.787878787879
Universität Leipzig,Germany,Hesse,Civil Engineering,Summer,0.8666666666666667,7487.733333333334
Universität Leipzig,Germany,Hesse,Computer Science,Fall,0.8103448275862069,7035.448275862069
Universität Leipzig,Germany,Hesse,Computer Science,Spring,0.9344262295081968,7650.377049180328
Universität Leipzig,Germany,Hesse,Computer Science,Summer,0.9655172413793104,7256.120689655172
Universität Leipzig,Germany,Hesse,Data Science,Fall,0.9444444444444444,7079.722222222223
Universität Leipzig,Germany,Hesse,Data Science,Spring,0.9137931034482759,7339.827586206897
Universität Leipzig,Germany,Hesse,Data Science,Summer,0.8703703703703703,7568.092592592592
Universität Leipzig,Germany,Hesse,Electrical Engineering,Fall,0.8387096774193549,7546.951612903225
Universität Leipzig,Germany,Hesse,Electrical Engineering,Spring,0.9253731343283582,7530.492537313433
Universität Leipzig,Germany,Hesse,Electrical Engineering,Summer,0.9365079365079365,7599.9682539682535
Universität Leipzig,Germany,Hesse,Electronics and Communication,Fall,0.9382716049382716,7302.580246913581
Universität Leipzig,Germany,Hesse,Electronics and Communication,Spring,0.8421052631578947,7161.175438596491
Universität Leipzig,Germany,Hesse,Electronics and Communication,Summer,0.9090909090909091,6946.795454545455
Universität Leipzig,Germany,Hesse,Information Technology,Fall,0.8870967741935484,7422.709677419355
Universität Leipzig,Germany,Hesse,Information Technology,Spring,0.8695652173913043,7019.021739130435
Universität Leipzig,Germany,Hesse,Information Technology,Summer,0.9122807017543859,7139.596491228071
Universität Leipzig,Germany,Hesse,Mechanical Engineering,Fall,0.9344262295081968,7673.5901639344265
Universität Leipzig,Germany,Hesse,Mechanical Engineering,Spring,0.9032258064516129,7441.064516129032
Universität Leipzig,Germany,Hesse,Mechanical Engineering,Summer,0.9361702127659575,7202.808510638298
Universität Leipzig,Germany,Hesse,Software Engineering,Fall,0.8928571428571429,7438.339285714285
Universität Leipzig,Germany,Hesse,Software Engineering,Spring,0.9183673469387755,7371.265306122449
Universität Leipzig,Germany,Hesse,Software Engineering,Summer,0.8983050847457628,7421.71186440678
Universität Lüneburg,Germany,Lower Saxony,Artificial Intelligence,Fall,0.9090909090909091,13810.272727272728
Universität Lüneburg,Germany,Lower Saxony,Artificial Intelligence,Spring,0.9056603773584906,13616.641509433963
Universität Lüneburg,Germany,Lower Saxony,Artificial Intelligence,Summer,0.8918918918918919,13822.121621621622
Universität Lüneburg,Germany,Lower Saxony,Civil Engineering,Fall,0.8813559322033898,13740.322033898305
Universität Lüneburg,Germany,Lower Saxony,Civil Engineering,Spring,0.8923076923076924,14004.984615384616
Universität Lüneburg,Germany,Lower Saxony,Civil Engineering,Summer,0.896551724137931,13238.844827586207
Universität Lüneburg,Germany,Lower Saxony,Computer Science,Fall,0.9180327868852459,13585.426229508197
Universität Lüneburg,Germany,Lower Saxony,Computer Science,Spring,0.9193548387096774,14072.790322580646
Universität Lüneburg,Germany,Lower Saxony,Computer Science,Summer,0.9137931034482759,13725.465517241379
Universität Lüneburg,Germany,Lower Saxony,Data Science,Fall,0.8653846153846154,13455.01923076923
Universität Lüneburg,Germany,Lower Saxony,Data Science,Spring,0.8775510204081632,13478.714285714286
Universität Lüneburg,Germany,Lower Saxony,Data Science,Summer,0.9807692307692307,13572.192307692309
Universität Lüneburg,Germany,Lower Saxony,Electrical Engineering,Fall,0.86,13522.72
Universität Lüneburg,Germany,Lower Saxony,Electrical Engineering,Spring,0.8135593220338984,13307.322033898305
Universität Lüneburg,Germany,Lower Saxony,Electrical Engineering,Summer,0.7719298245614035,13616.491228070176
Universität Lüneburg,Germany,Lower Saxony,Electronics and Communication,Fall,0.8703703703703703,13701.75925925926
Universität Lüneburg,Germany,Lower Saxony,Electronics and Communication,Spring,0.9361702127659575,13884.617021276596
Universität Lüneburg,Germany,Lower Saxony,Electronics and Communication,Summer,0.8604651162790697,13580.348837209302
Universität Lüneburg,Germany,Lower Saxony,Information Technology,Fall,0.8545454545454545,13485.49090909091
Universität Lüneburg,Germany,Lower Saxony,Information Technology,Spring,0.8727272727272727,13129.90909090909
Universität Lüneburg,Germany,Lower Saxony,Information Technology,Summer,0.8923076923076924,13202.446153846155
Universität Lüneburg,Germany,Lower Saxony,Mechanical Engineering,Fall,0.9038461538461539,13449.673076923076
Universität Lüneburg,Germany,Lower Saxony,Mechanical Engineering,Spring,0.8955223880597015,13820.029850746268
Universität Lüneburg,Germany,Lower Saxony,Mechanical Engineering,Summer,0.9666666666666667,13215.716666666667
Universität Lüneburg,Germany,Lower Saxony,Software Engineering,Fall,0.8840579710144928,13923.231884057972
Universität Lüneburg,Germany,Lower Saxony,Software Engineering,Spring,0.8823529411764706,13448.0
Universität Lüneburg,Germany,Lower Saxony,Software Engineering,Summer,0.8666666666666667,13639.0
Universität Mannheim,Germany,Saxony,Artificial Intelligence,Fall,0.5925925925925926,2431.1481481481483
Universität Mannheim,Germany,Saxony,Artificial Intelligence,Spring,0.7321428571428571,2728.9285714285716
Universität Mannheim,Germany,Saxony,Artificial Intelligence,Summer,0.7164179104477612,2680.5522388059703
Universität Mannheim,Germany,Saxony,Civil Engineering,Fall,0.6938775510204082,2699.3673469387754
Universität Mannheim,Germany,Saxony,Civil Engineering,Spring,0.5833333333333334,2429.1
Universität Mannheim,Germany,Saxony,Civil Engineering,Summer,0.6515151515151515,2597.348484848485
Universität Mannheim,Germany,Saxony,Computer Science,Fall,0.6774193548387096,2791.6129032258063
Universität Mannheim,Germany,Saxony,Computer Science,Spring,0.6818181818181818,2411.651515151515
Universität Mannheim,Germany,Saxony,Computer Science,Summer,0.6666666666666666,2694.5238095238096
Universität Mannheim,Germany,Saxony,Data Science,Fall,0.8461538461538461,3102.826923076923
Universität Mannheim,Germany,Saxony,Data Science,Spring,0.7037037037037037,2510.240740740741
Universität Mannheim,Germany,Saxony,Data Science,Summer,0.6382978723404256,2290.553191489362
Universität Mannheim,Germany,Saxony,Electrical Engineering,Fall,0.5757575757575758,2501.257575757576
Universität Mannheim,Germany,Saxony,Electrical Engineering,Spring,0.8070175438596491,2194.2631578947367
Universität Mannheim,Germany,Saxony,Electrical Engineering,Summer,0.625,2666.410714285714
Universität Mannheim,Germany,Saxony,Electronics and Communication,Fall,0.7358490566037735,2418.9245283018868
Universität Mannheim,Germany,Saxony,Electronics and Communication,Spring,0.7794117647058824,2579.1911764705883
Universität Mannheim,Germany,Saxony,Electronics and Communication,Summer,0.639344262295082,2994.2950819672133
Universität Mannheim,Germany,Saxony,Information Technology,Fall,0.7692307692307693,2598.8076923076924
